date,day_of_week,product_category,price,discount_pct,is_holiday_season,units_sold
2025-12-16,Tuesday,Beauty,202.93,7.5,1,17
2025-12-16,Tuesday,Beauty,204.34,0.3,1,15
2025-12-16,Tuesday,Electronics,1146.51,6.4,1,11
2025-12-16,Tuesday,Fashion,364.38,3.3,1,15
2025-12-16,Tuesday,Beauty,202.6,3.5,1,25
2025-12-16,Tuesday,Toys,237.65,5.8,1,18
2025-12-16,Tuesday,Electronics,1230.72,4.7,1,17
2025-12-16,Tuesday,Toys,240.15,6.3,1,16
2025-12-16,Tuesday,Home,606.39,2.3,1,22
2025-12-16,Tuesday,Electronics,1196.88,4.3,1,15
2025-12-16,Tuesday,Fashion,358.64,6.4,1,20
2025-12-16,Tuesday,Fashion,342.93,7.1,1,14
2025-12-16,Tuesday,Home,627.44,0.1,1,19
2025-12-17,Wednesday,Electronics,1208.73,3.2,1,16
2025-12-17,Wednesday,Toys,261.17,2.4,1,17
2025-12-17,Wednesday,Home,582.7,7.2,1,7
2025-12-17,Wednesday,Toys,241.06,1.5,1,15
2025-12-17,Wednesday,Electronics,1161.76,6.4,1,15
2025-12-17,Wednesday,Electronics,1242.17,7.5,1,23
2025-12-17,Wednesday,Toys,239.33,5.4,1,17
2025-12-17,Wednesday,Home,575.89,5.8,1,13
2025-12-17,Wednesday,Fashion,356.0,1.9,1,18
2025-12-17,Wednesday,Home,607.17,7.2,1,15
2025-12-17,Wednesday,Toys,253.99,5.5,1,22
2025-12-17,Wednesday,Fashion,352.29,2.9,1,15
2025-12-17,Wednesday,Electronics,1177.59,6.3,1,22
2025-12-17,Wednesday,Beauty,195.53,2.9,1,16
2025-12-17,Wednesday,Beauty,199.26,2.9,1,13
2025-12-18,Thursday,Beauty,201.03,1.4,1,10
2025-12-18,Thursday,Fashion,363.7,1.6,1,12
2025-12-18,Thursday,Electronics,1227.29,7.1,1,22
2025-12-18,Thursday,Toys,251.97,6.2,1,12
2025-12-18,Thursday,Fashion,364.22,4.4,1,0
2025-12-18,Thursday,Beauty,203.08,1.2,1,13
2025-12-18,Thursday,Beauty,194.47,6.2,1,17
2025-12-18,Thursday,Beauty,200.02,0.7,1,13
2025-12-18,Thursday,Home,600.13,5.3,1,23
2025-12-18,Thursday,Toys,254.6,6.1,1,10
2025-12-18,Thursday,Fashion,348.12,1.4,1,24
2025-12-18,Thursday,Fashion,358.26,3.9,1,15
2025-12-18,Thursday,Home,572.43,6.1,1,18
2025-12-18,Thursday,Fashion,334.0,1.7,1,21
2025-12-18,Thursday,Home,593.29,7.3,1,19
2025-12-18,Thursday,Home,576.19,7.7,1,17
2025-12-18,Thursday,Home,620.09,2.1,1,15
2025-12-18,Thursday,Beauty,197.31,5.2,1,17
2025-12-18,Thursday,Electronics,1202.0,3.0,1,23
2025-12-19,Friday,Home,599.21,3.9,1,14
2025-12-19,Friday,Toys,237.66,7.1,1,14
2025-12-19,Friday,Toys,253.59,1.7,1,19
2025-12-19,Friday,Fashion,338.01,4.8,1,21
2025-12-19,Friday,Beauty,206.22,5.8,1,11
2025-12-19,Friday,Beauty,203.5,3.8,1,11
2025-12-19,Friday,Beauty,190.45,0.3,1,14
2025-12-19,Friday,Toys,252.31,1.1,1,7
2025-12-19,Friday,Fashion,334.46,2.1,1,17
2025-12-19,Friday,Fashion,350.58,3.2,1,24
2025-12-19,Friday,Home,626.84,1.7,1,16
2025-12-19,Friday,Toys,262.32,6.9,1,22
2025-12-19,Friday,Toys,241.07,4.7,1,26
2025-12-19,Friday,Fashion,354.31,4.1,1,21
2025-12-19,Friday,Beauty,201.93,0.6,1,24
2025-12-19,Friday,Beauty,197.71,0.9,1,20
2025-12-19,Friday,Toys,254.61,6.6,1,27
2025-12-19,Friday,Toys,239.91,3.8,1,16
2025-12-19,Friday,Toys,250.08,0.9,1,17
2025-12-19,Friday,Beauty,203.19,7.2,1,17
2025-12-20,Saturday,Beauty,146.1,29.3,1,44
2025-12-20,Saturday,Electronics,929.29,30.7,1,60
2025-12-20,Saturday,Beauty,137.53,40.1,1,38
2025-12-20,Saturday,Toys,156.11,23.3,1,34
2025-12-20,Saturday,Electronics,804.98,41.9,1,46
2025-12-20,Saturday,Beauty,132.89,20.1,1,44
2025-12-20,Saturday,Toys,157.36,20.2,1,43
2025-12-20,Saturday,Fashion,270.18,27.9,1,39
2025-12-20,Saturday,Toys,165.85,41.4,1,51
2025-12-20,Saturday,Beauty,148.23,35.3,1,60
2025-12-20,Saturday,Fashion,246.16,39.6,1,44
2025-12-20,Saturday,Beauty,128.94,34.0,1,0
2025-12-20,Saturday,Toys,171.52,37.6,1,49
2025-12-20,Saturday,Fashion,284.81,36.5,1,44
2025-12-20,Saturday,Fashion,218.77,32.7,1,28
2025-12-20,Saturday,Home,480.13,35.4,1,43
2025-12-20,Saturday,Beauty,168.23,20.1,1,40
2025-12-20,Saturday,Electronics,966.98,31.8,1,39
2025-12-20,Saturday,Home,393.27,22.0,1,41
2025-12-20,Saturday,Electronics,937.35,43.3,1,27
2025-12-20,Saturday,Home,466.74,34.9,1,57
2025-12-20,Saturday,Fashion,266.03,31.0,1,51
2025-12-20,Saturday,Toys,167.88,20.8,1,65
2025-12-20,Saturday,Toys,181.91,37.5,1,28
2025-12-20,Saturday,Home,395.89,20.0,1,30
2025-12-21,Sunday,Electronics,1019.05,39.5,1,35
2025-12-21,Sunday,Toys,162.52,20.4,1,56
2025-12-21,Sunday,Electronics,995.75,33.7,1,42
2025-12-21,Sunday,Toys,171.76,44.1,1,26
2025-12-21,Sunday,Home,393.94,44.1,1,30
2025-12-21,Sunday,Electronics,798.33,30.2,1,49
2025-12-21,Sunday,Electronics,887.59,32.6,1,40
2025-12-21,Sunday,Toys,209.79,41.9,1,51
2025-12-21,Sunday,Toys,165.63,31.1,1,32
2025-12-21,Sunday,Fashion,276.28,44.0,1,57
2025-12-21,Sunday,Beauty,154.08,42.4,1,56
2025-12-21,Sunday,Home,370.13,35.8,1,31
2025-12-21,Sunday,Fashion,269.23,25.7,1,29
2025-12-21,Sunday,Toys,183.48,37.5,1,79
2025-12-21,Sunday,Home,397.24,22.3,1,32
2025-12-21,Sunday,Electronics,886.37,24.5,1,20
2025-12-21,Sunday,Home,413.03,42.4,1,40
2025-12-22,Monday,Fashion,253.66,25.0,1,81
2025-12-22,Monday,Fashion,286.36,25.2,1,48
2025-12-22,Monday,Toys,172.25,39.5,1,55
2025-12-22,Monday,Electronics,996.06,36.9,1,34
2025-12-22,Monday,Toys,209.87,41.2,1,27
2025-12-22,Monday,Home,453.1,32.3,1,76
2025-12-22,Monday,Home,433.62,44.6,1,42
2025-12-22,Monday,Toys,167.52,25.6,1,40
2025-12-22,Monday,Beauty,143.92,33.5,1,42
2025-12-22,Monday,Toys,171.71,41.5,1,47
2025-12-22,Monday,Electronics,929.47,31.5,1,28
2025-12-22,Monday,Electronics,723.55,25.3,1,33
2025-12-22,Monday,Toys,203.87,24.7,1,38
2025-12-22,Monday,Home,395.57,31.8,1,34
2025-12-22,Monday,Beauty,141.2,30.5,1,35
2025-12-22,Monday,Home,414.76,30.0,1,26
2025-12-22,Monday,Toys,192.88,40.4,1,50
2025-12-22,Monday,Home,480.61,33.9,1,51
2025-12-22,Monday,Fashion,251.39,20.2,1,37
2025-12-22,Monday,Beauty,144.98,44.9,1,55
2025-12-22,Monday,Home,477.8,27.5,1,30
2025-12-22,Monday,Toys,203.66,21.2,1,52
2025-12-22,Monday,Fashion,281.21,31.9,1,50
2025-12-22,Monday,Electronics,854.96,28.4,1,32
2025-12-22,Monday,Home,411.62,30.3,1,59
2025-12-23,Tuesday,Toys,162.43,34.4,1,39
2025-12-23,Tuesday,Home,413.27,36.8,1,37
2025-12-23,Tuesday,Beauty,158.74,31.2,1,63
2025-12-23,Tuesday,Beauty,151.59,23.6,1,54
2025-12-23,Tuesday,Fashion,266.05,43.2,1,26
2025-12-23,Tuesday,Beauty,162.45,21.8,1,54
2025-12-23,Tuesday,Fashion,240.07,27.8,1,31
2025-12-23,Tuesday,Toys,190.29,26.8,1,25
2025-12-23,Tuesday,Beauty,159.05,43.5,1,44
2025-12-23,Tuesday,Beauty,140.7,24.6,1,26
2025-12-23,Tuesday,Electronics,757.51,25.9,1,44
2025-12-23,Tuesday,Electronics,783.17,29.9,1,69
2025-12-23,Tuesday,Electronics,739.14,42.0,1,41
2025-12-23,Tuesday,Beauty,146.2,44.9,1,43
2025-12-23,Tuesday,Electronics,798.74,23.9,1,27
2025-12-23,Tuesday,Home,394.4,38.4,1,19
2025-12-23,Tuesday,Beauty,151.32,23.3,1,46
2025-12-23,Tuesday,Home,489.06,28.1,1,41
2025-12-23,Tuesday,Beauty,143.36,41.8,1,62
2025-12-23,Tuesday,Fashion,294.83,37.4,1,37
2025-12-24,Wednesday,Toys,187.35,35.8,1,32
2025-12-24,Wednesday,Toys,189.99,33.3,1,30
2025-12-24,Wednesday,Home,432.25,25.7,1,55
2025-12-24,Wednesday,Beauty,132.99,27.6,1,51
2025-12-24,Wednesday,Electronics,876.99,39.0,1,53
2025-12-24,Wednesday,Toys,150.52,43.1,1,54
2025-12-24,Wednesday,Beauty,134.98,39.1,1,51
2025-12-24,Wednesday,Electronics,884.46,24.7,1,25
2025-12-24,Wednesday,Toys,177.32,26.2,1,40
2025-12-24,Wednesday,Beauty,131.03,22.0,1,23
2025-12-24,Wednesday,Fashion,255.2,40.0,1,27
2025-12-24,Wednesday,Home,402.7,38.6,1,29
2025-12-24,Wednesday,Home,421.94,41.3,1,50
2025-12-24,Wednesday,Beauty,150.89,26.8,1,56
2025-12-24,Wednesday,Toys,180.75,28.0,1,67
2025-12-24,Wednesday,Electronics,775.78,22.6,1,77
2025-12-24,Wednesday,Home,378.76,31.0,1,51
2025-12-25,Thursday,Beauty,130.86,30.5,1,45
2025-12-25,Thursday,Beauty,169.9,31.6,1,48
2025-12-25,Thursday,Fashion,214.9,39.4,1,32
2025-12-25,Thursday,Electronics,882.96,24.5,1,54
2025-12-25,Thursday,Beauty,161.41,23.0,1,38
2025-12-25,Thursday,Fashion,243.67,44.4,1,45
2025-12-25,Thursday,Fashion,250.32,39.3,1,93
2025-12-25,Thursday,Toys,191.63,25.2,1,15
2025-12-25,Thursday,Home,383.79,38.2,1,69
2025-12-25,Thursday,Toys,182.56,26.3,1,38
2025-12-25,Thursday,Electronics,979.1,25.4,1,37
2025-12-25,Thursday,Electronics,790.79,30.9,1,71
2025-12-25,Thursday,Toys,157.48,39.7,1,47
2025-12-25,Thursday,Electronics,1010.65,34.5,1,36
2025-12-25,Thursday,Fashion,242.5,22.2,1,23
2025-12-26,Friday,Beauty,124.57,35.5,1,91
2025-12-26,Friday,Electronics,737.93,36.1,1,23
2025-12-26,Friday,Toys,199.47,23.1,1,49
2025-12-26,Friday,Home,480.83,31.0,1,87
2025-12-26,Friday,Fashion,211.87,29.4,1,43
2025-12-26,Friday,Electronics,865.59,30.9,1,33
2025-12-26,Friday,Home,441.41,32.3,1,27
2025-12-26,Friday,Home,469.86,26.9,1,37
2025-12-26,Friday,Toys,207.15,33.9,1,52
2025-12-26,Friday,Home,482.91,33.5,1,48
2025-12-26,Friday,Beauty,120.04,36.0,1,38
2025-12-26,Friday,Electronics,905.92,29.1,1,51
2025-12-26,Friday,Toys,164.92,38.0,1,34
2025-12-26,Friday,Beauty,129.49,37.1,1,29
2025-12-26,Friday,Toys,159.63,27.1,1,33
2025-12-26,Friday,Electronics,876.96,21.7,1,52
2025-12-26,Friday,Fashion,225.63,20.8,1,52
2025-12-27,Saturday,Toys,190.11,29.7,1,51
2025-12-27,Saturday,Beauty,146.29,37.5,1,44
2025-12-27,Saturday,Toys,194.87,20.3,1,59
2025-12-27,Saturday,Fashion,267.38,43.2,1,53
2025-12-27,Saturday,Electronics,828.28,38.6,1,30
2025-12-27,Saturday,Beauty,161.1,39.9,1,64
2025-12-27,Saturday,Toys,152.54,21.8,1,52
2025-12-27,Saturday,Home,371.69,25.4,1,38
2025-12-27,Saturday,Fashion,256.52,24.7,1,44
2025-12-27,Saturday,Toys,191.05,34.3,1,63
2025-12-27,Saturday,Toys,175.95,22.6,1,38
2025-12-27,Saturday,Toys,172.37,31.5,1,29
2025-12-27,Saturday,Fashion,279.34,33.7,1,18
2025-12-27,Saturday,Toys,171.09,24.0,1,61
2025-12-27,Saturday,Home,495.37,33.8,1,44
2025-12-28,Sunday,Home,421.85,35.8,1,51
2025-12-28,Sunday,Fashion,259.28,25.3,1,33
2025-12-28,Sunday,Toys,207.88,26.4,1,60
2025-12-28,Sunday,Beauty,120.01,20.9,1,41
2025-12-28,Sunday,Home,449.36,32.9,1,57
2025-12-28,Sunday,Home,507.66,25.4,1,44
2025-12-28,Sunday,Home,363.26,40.5,1,40
2025-12-28,Sunday,Toys,181.95,34.3,1,33
2025-12-28,Sunday,Toys,159.67,20.9,1,39
2025-12-28,Sunday,Home,493.44,26.2,1,51
2025-12-28,Sunday,Home,481.66,22.3,1,17
2025-12-28,Sunday,Electronics,937.07,39.8,1,64
2025-12-28,Sunday,Fashion,252.72,42.5,1,36
2025-12-28,Sunday,Electronics,898.57,27.5,1,18
2025-12-28,Sunday,Toys,173.85,39.5,1,56
2025-12-28,Sunday,Beauty,140.83,41.7,1,38
2025-12-28,Sunday,Fashion,275.42,41.2,1,64
2025-12-28,Sunday,Beauty,122.71,33.1,1,35
2025-12-28,Sunday,Home,440.99,23.7,1,34
2025-12-28,Sunday,Electronics,922.09,44.9,1,44
2025-12-29,Monday,Toys,185.95,22.3,1,21
2025-12-29,Monday,Fashion,221.57,22.1,1,55
2025-12-29,Monday,Toys,196.58,33.7,1,43
2025-12-29,Monday,Beauty,158.69,23.3,1,60
2025-12-29,Monday,Fashion,252.08,25.0,1,29
2025-12-29,Monday,Toys,188.5,38.4,1,56
2025-12-29,Monday,Fashion,231.2,26.7,1,24
2025-12-29,Monday,Toys,155.6,36.8,1,54
2025-12-29,Monday,Beauty,138.26,24.8,1,32
2025-12-29,Monday,Home,385.39,28.7,1,63
2025-12-29,Monday,Beauty,151.16,31.0,1,54
2025-12-29,Monday,Home,383.4,38.2,1,39
2025-12-29,Monday,Electronics,753.71,21.4,1,77
2025-12-29,Monday,Home,362.06,37.3,1,34
2025-12-29,Monday,Electronics,811.54,31.8,1,32
2025-12-29,Monday,Fashion,227.83,33.1,1,66
2025-12-29,Monday,Home,442.32,35.6,1,68
2025-12-29,Monday,Electronics,832.98,42.7,1,43
2025-12-29,Monday,Toys,152.72,24.3,1,39
2025-12-29,Monday,Toys,166.96,31.6,1,70
2025-12-29,Monday,Electronics,739.98,36.5,1,27
2025-12-29,Monday,Home,489.64,20.5,1,16
2025-12-30,Tuesday,Beauty,131.56,29.5,1,51
2025-12-30,Tuesday,Home,432.7,34.9,1,43
2025-12-30,Tuesday,Electronics,775.93,32.5,1,11
2025-12-30,Tuesday,Electronics,731.93,43.1,1,53
2025-12-30,Tuesday,Home,410.04,29.8,1,52
2025-12-30,Tuesday,Home,413.31,27.6,1,56
2025-12-30,Tuesday,Toys,167.24,21.6,1,44
2025-12-30,Tuesday,Electronics,1003.24,43.7,1,59
2025-12-30,Tuesday,Fashion,223.27,42.4,1,41
2025-12-30,Tuesday,Beauty,146.04,36.9,1,39
2025-12-30,Tuesday,Fashion,246.52,34.3,1,33
2025-12-30,Tuesday,Toys,170.58,33.6,1,50
2025-12-30,Tuesday,Fashion,267.09,34.5,1,40
2025-12-30,Tuesday,Fashion,237.04,37.6,1,35
2025-12-30,Tuesday,Toys,206.85,30.8,1,66
2025-12-30,Tuesday,Toys,207.32,27.9,1,31
2025-12-30,Tuesday,Toys,183.31,38.0,1,56
2025-12-30,Tuesday,Fashion,273.62,39.1,1,71
2025-12-30,Tuesday,Beauty,168.06,27.6,1,44
2025-12-30,Tuesday,Home,382.79,24.7,1,17
2025-12-30,Tuesday,Fashion,226.17,39.1,1,35
2025-12-30,Tuesday,Toys,188.27,34.9,1,37
2025-12-30,Tuesday,Fashion,270.15,29.0,1,38
2025-12-30,Tuesday,Toys,202.88,31.7,1,29
2025-12-30,Tuesday,Home,387.6,29.7,1,36
2025-12-31,Wednesday,Electronics,842.58,44.2,1,46
2025-12-31,Wednesday,Home,502.53,25.6,1,40
2025-12-31,Wednesday,Fashion,215.79,43.2,1,36
2025-12-31,Wednesday,Beauty,163.36,32.2,1,37
2025-12-31,Wednesday,Fashion,247.41,39.4,1,59
2025-12-31,Wednesday,Toys,195.96,29.5,1,37
2025-12-31,Wednesday,Toys,187.11,33.1,1,64
2025-12-31,Wednesday,Electronics,876.19,31.3,1,47
2025-12-31,Wednesday,Fashion,255.39,29.9,1,41
2025-12-31,Wednesday,Electronics,887.31,32.9,1,41
2025-12-31,Wednesday,Home,425.93,42.1,1,41
2025-12-31,Wednesday,Home,429.2,30.6,1,41
2025-12-31,Wednesday,Toys,206.48,31.6,1,41
2025-12-31,Wednesday,Beauty,124.52,32.5,1,53
2025-12-31,Wednesday,Toys,158.46,30.3,1,62
2025-12-31,Wednesday,Beauty,121.25,31.3,1,70
2025-12-31,Wednesday,Beauty,124.51,28.1,1,25
2025-12-31,Wednesday,Fashion,272.86,23.1,1,57
2026-01-01,Thursday,Electronics,877.15,29.6,1,55
2026-01-01,Thursday,Toys,188.25,24.0,1,40
2026-01-01,Thursday,Fashion,289.82,34.1,1,43
2026-01-01,Thursday,Fashion,224.19,23.6,1,45
2026-01-01,Thursday,Home,406.43,39.2,1,40
2026-01-01,Thursday,Beauty,134.44,24.5,1,75
2026-01-01,Thursday,Electronics,906.77,26.3,1,22
2026-01-01,Thursday,Beauty,144.88,32.5,1,52
2026-01-01,Thursday,Beauty,131.89,34.7,1,25
2026-01-01,Thursday,Beauty,142.69,31.0,1,43
2026-01-01,Thursday,Toys,167.38,35.7,1,43
2026-01-01,Thursday,Fashion,214.28,23.7,1,42
2026-01-01,Thursday,Electronics,920.1,41.0,1,41
2026-01-01,Thursday,Home,409.67,22.2,1,82
2026-01-01,Thursday,Fashion,268.81,35.3,1,75
2026-01-01,Thursday,Toys,185.77,34.1,1,69
2026-01-01,Thursday,Home,499.72,22.3,1,39
2026-01-01,Thursday,Home,408.42,42.4,1,55
2026-01-01,Thursday,Toys,154.06,31.8,1,22
2026-01-01,Thursday,Electronics,928.39,26.9,1,26
2026-01-02,Friday,Toys,153.64,34.3,1,41
2026-01-02,Friday,Toys,211.7,32.1,1,31
2026-01-02,Friday,Home,424.06,41.2,1,12
2026-01-02,Friday,Home,438.81,44.9,1,40
2026-01-02,Friday,Toys,181.02,38.2,1,51
2026-01-02,Friday,Beauty,144.63,24.5,1,26
2026-01-02,Friday,Fashion,210.14,20.6,1,30
2026-01-02,Friday,Electronics,941.24,25.2,1,33
2026-01-02,Friday,Electronics,820.14,34.0,1,34
2026-01-02,Friday,Fashion,210.99,25.0,1,39
2026-01-02,Friday,Home,405.04,33.7,1,70
2026-01-02,Friday,Electronics,754.15,28.3,1,29
2026-01-02,Friday,Electronics,969.61,24.9,1,56
2026-01-02,Friday,Home,498.34,32.0,1,41
2026-01-02,Friday,Fashion,252.13,35.7,1,45
2026-01-02,Friday,Toys,206.0,31.6,1,58
2026-01-02,Friday,Electronics,970.53,27.5,1,13
2026-01-02,Friday,Home,443.28,20.5,1,33
2026-01-03,Saturday,Electronics,1010.88,27.0,1,38
2026-01-03,Saturday,Electronics,821.75,29.4,1,36
2026-01-03,Saturday,Toys,174.35,34.9,1,43
2026-01-03,Saturday,Home,465.79,27.9,1,60
2026-01-03,Saturday,Beauty,163.85,29.3,1,48
2026-01-03,Saturday,Home,392.42,27.6,1,65
2026-01-03,Saturday,Fashion,289.92,31.1,1,62
2026-01-03,Saturday,Electronics,959.71,42.6,1,52
2026-01-03,Saturday,Beauty,156.62,33.1,1,56
2026-01-03,Saturday,Home,381.49,41.8,1,60
2026-01-03,Saturday,Fashion,227.95,20.9,1,13
2026-01-03,Saturday,Beauty,155.68,33.1,1,79
2026-01-03,Saturday,Toys,204.49,28.3,1,45
2026-01-03,Saturday,Electronics,750.93,39.2,1,44
2026-01-03,Saturday,Home,455.83,25.2,1,41
2026-01-03,Saturday,Fashion,226.85,26.9,1,38
2026-01-03,Saturday,Electronics,801.8,23.9,1,59
2026-01-03,Saturday,Electronics,724.58,35.6,1,34
2026-01-03,Saturday,Home,442.4,26.8,1,44
2026-01-03,Saturday,Home,446.11,24.3,1,33
2026-01-04,Sunday,Beauty,122.54,20.7,1,74
2026-01-04,Sunday,Electronics,751.78,21.3,1,36
2026-01-04,Sunday,Toys,205.7,35.7,1,49
2026-01-04,Sunday,Beauty,150.82,27.8,1,54
2026-01-04,Sunday,Toys,154.91,43.1,1,23
2026-01-04,Sunday,Beauty,148.39,22.3,1,52
2026-01-04,Sunday,Electronics,856.68,37.1,1,23
2026-01-04,Sunday,Beauty,143.53,43.7,1,64
2026-01-04,Sunday,Home,496.93,29.8,1,70
2026-01-04,Sunday,Home,478.32,42.1,1,41
2026-01-04,Sunday,Beauty,125.64,32.0,1,46
2026-01-04,Sunday,Fashion,234.7,28.7,1,29
2026-01-04,Sunday,Beauty,160.88,39.9,1,36
2026-01-04,Sunday,Home,443.42,21.8,1,39
2026-01-04,Sunday,Toys,175.84,35.5,1,60
2026-01-04,Sunday,Toys,159.94,32.1,1,54
2026-01-04,Sunday,Toys,176.95,44.5,1,49
2026-01-04,Sunday,Toys,199.21,33.6,1,46
2026-01-04,Sunday,Electronics,941.81,37.8,1,67
2026-01-04,Sunday,Beauty,125.72,34.9,1,41
2026-01-04,Sunday,Beauty,128.81,43.9,1,51
2026-01-04,Sunday,Electronics,899.48,37.1,1,22
2026-01-04,Sunday,Home,434.14,36.5,1,29
2026-01-05,Monday,Fashion,281.49,42.2,1,62
2026-01-05,Monday,Electronics,947.12,36.5,1,32
2026-01-05,Monday,Beauty,146.56,29.7,1,36
2026-01-05,Monday,Home,404.96,39.9,1,40
2026-01-05,Monday,Home,497.78,43.4,1,38
2026-01-05,Monday,Electronics,894.82,35.3,1,12
2026-01-05,Monday,Toys,175.26,23.2,1,41
2026-01-05,Monday,Toys,210.49,20.0,1,58
2026-01-05,Monday,Toys,201.3,29.0,1,64
2026-01-05,Monday,Fashion,247.78,34.8,1,21
2026-01-05,Monday,Home,466.77,30.2,1,35
2026-01-05,Monday,Fashion,251.55,24.7,1,49
2026-01-05,Monday,Beauty,162.17,29.0,1,34
2026-01-05,Monday,Fashion,221.75,21.8,1,51
2026-01-05,Monday,Electronics,763.2,42.1,1,22
2026-01-05,Monday,Fashion,217.41,36.1,1,10
2026-01-06,Tuesday,Beauty,164.68,37.4,1,63
2026-01-06,Tuesday,Beauty,145.47,33.8,1,36
2026-01-06,Tuesday,Beauty,139.24,25.6,1,43
2026-01-06,Tuesday,Beauty,162.34,25.9,1,45
2026-01-06,Tuesday,Toys,166.83,43.2,1,41
2026-01-06,Tuesday,Electronics,890.44,37.6,1,43
2026-01-06,Tuesday,Electronics,894.08,44.0,1,66
2026-01-06,Tuesday,Toys,211.47,44.6,1,56
2026-01-06,Tuesday,Home,429.74,22.0,1,49
2026-01-06,Tuesday,Beauty,151.53,36.6,1,40
2026-01-06,Tuesday,Electronics,925.22,33.5,1,26
2026-01-06,Tuesday,Home,440.25,20.3,1,35
2026-01-06,Tuesday,Beauty,145.63,31.7,1,43
2026-01-06,Tuesday,Home,403.38,20.9,1,29
2026-01-06,Tuesday,Toys,196.84,38.2,1,40
2026-01-06,Tuesday,Beauty,148.91,34.3,1,42
2026-01-06,Tuesday,Home,481.33,35.6,1,43
2026-01-06,Tuesday,Toys,154.8,39.6,1,51
2026-01-06,Tuesday,Home,379.88,27.0,1,46
2026-01-06,Tuesday,Electronics,901.15,42.8,1,43
2026-01-06,Tuesday,Fashion,267.68,29.2,1,56
2026-01-07,Wednesday,Beauty,129.04,33.2,1,68
2026-01-07,Wednesday,Electronics,822.85,22.1,1,66
2026-01-07,Wednesday,Fashion,283.29,38.8,1,72
2026-01-07,Wednesday,Beauty,158.52,25.9,1,25
2026-01-07,Wednesday,Fashion,260.55,41.0,1,52
2026-01-07,Wednesday,Electronics,912.68,38.9,1,51
2026-01-07,Wednesday,Beauty,143.81,31.9,1,51
2026-01-07,Wednesday,Toys,164.6,37.1,1,35
2026-01-07,Wednesday,Toys,204.39,20.3,1,52
2026-01-07,Wednesday,Beauty,139.1,27.9,1,8
2026-01-07,Wednesday,Electronics,995.31,35.9,1,37
2026-01-07,Wednesday,Beauty,150.52,36.3,1,43
2026-01-07,Wednesday,Electronics,796.6,34.6,1,56
2026-01-07,Wednesday,Beauty,158.66,38.7,1,43
2026-01-07,Wednesday,Fashion,255.5,36.9,1,25
2026-01-07,Wednesday,Fashion,237.41,20.3,1,50
2026-01-07,Wednesday,Beauty,124.88,22.6,1,45
2026-01-07,Wednesday,Beauty,137.58,38.1,1,44
2026-01-08,Thursday,Electronics,737.06,34.9,1,48
2026-01-08,Thursday,Fashion,293.17,36.0,1,43
2026-01-08,Thursday,Toys,158.12,36.4,1,37
2026-01-08,Thursday,Toys,200.2,24.6,1,52
2026-01-08,Thursday,Home,430.04,43.4,1,51
2026-01-08,Thursday,Beauty,166.13,26.9,1,15
2026-01-08,Thursday,Home,398.6,39.5,1,59
2026-01-08,Thursday,Home,476.57,29.6,1,42
2026-01-08,Thursday,Home,386.69,21.7,1,49
2026-01-08,Thursday,Fashion,263.4,24.5,1,36
2026-01-08,Thursday,Beauty,130.92,36.1,1,45
2026-01-08,Thursday,Beauty,155.77,22.6,1,62
2026-01-08,Thursday,Home,476.59,20.5,1,53
2026-01-08,Thursday,Beauty,127.44,36.0,1,65
2026-01-08,Thursday,Home,382.74,28.2,1,35
2026-01-08,Thursday,Beauty,148.73,32.9,1,61
2026-01-08,Thursday,Beauty,140.2,38.2,1,38
2026-01-08,Thursday,Electronics,882.04,20.1,1,71
2026-01-08,Thursday,Beauty,126.06,33.4,1,37
2026-01-08,Thursday,Home,410.02,27.6,1,93
2026-01-08,Thursday,Electronics,829.61,41.3,1,62
2026-01-08,Thursday,Home,372.07,31.5,1,47
2026-01-08,Thursday,Fashion,258.52,44.2,1,23
2026-01-08,Thursday,Fashion,236.15,29.8,1,62
2026-01-09,Friday,Electronics,985.56,30.9,1,59
2026-01-09,Friday,Fashion,222.25,24.8,1,41
2026-01-09,Friday,Beauty,139.44,39.8,1,25
2026-01-09,Friday,Home,434.95,44.1,1,59
2026-01-09,Friday,Electronics,731.11,21.4,1,8
2026-01-09,Friday,Electronics,841.65,25.3,1,34
2026-01-09,Friday,Toys,159.31,34.5,1,29
2026-01-09,Friday,Electronics,731.06,23.5,1,35
2026-01-09,Friday,Toys,152.86,37.5,1,31
2026-01-09,Friday,Fashion,211.26,35.8,1,67
2026-01-09,Friday,Electronics,856.86,24.3,1,29
2026-01-09,Friday,Toys,154.0,40.4,1,60
2026-01-09,Friday,Toys,163.79,40.1,1,58
2026-01-09,Friday,Beauty,136.87,40.9,1,43
2026-01-09,Friday,Electronics,1012.76,34.4,1,29
2026-01-09,Friday,Fashion,238.14,44.1,1,46
2026-01-09,Friday,Fashion,239.36,23.0,1,49
2026-01-09,Friday,Fashion,276.29,24.2,1,38
2026-01-09,Friday,Fashion,291.0,21.0,1,51
2026-01-09,Friday,Electronics,957.32,35.8,1,38
2026-01-09,Friday,Beauty,124.04,20.2,1,51
2026-01-09,Friday,Electronics,932.02,34.8,1,40
